,GAMEID,TEAM_HOME,TEAM_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY,ODDS_HOME,PROBS_HOME,PROBS_AWAY
1191,201404120ATL,ATL,MIA,1459.428653644689,1625.7145770356774,1476.5380676559134,1608.6051630244528,0.6520564444576658,0.3946938051936365,0.6053061948063634
1192,201404120CLE,CLE,BOS,1455.1192146641988,1336.9695804439273,1435.3224618158424,1356.766333292284,3.3525409056464666,0.7702491437351641,0.2297508562648359
1193,201404120HOU,HOU,NOP,1619.2834377115878,1416.0296790343673,1621.519627537617,1413.793489208338,5.471852685517611,0.8454847400594037,0.1545152599405963
1194,201404120DAL,DAL,PHO,1595.2905972095994,1582.7414722891776,1599.208575088139,1578.823494410638,1.8254620650524949,0.6460755880007114,0.35392441199928865
1195,201404120DEN,DEN,UTA,1458.5214160342475,1331.10326040724,1461.8874156941613,1327.7372607473262,3.536269774991075,0.7795545570254433,0.22044544297455665
1196,201404130IND,IND,OKC,1503.4180771270755,1650.1030758506686,1512.6357231793681,1640.885429798376,0.7299405714119211,0.42194546071381367,0.5780545392861863
1197,201404130DET,DET,TOR,1359.933606583144,1580.5548906259107,1354.590272751773,1585.8982244572817,0.4769213777512049,0.3229158876942905,0.6770841123057095
1198,201404130BRK,BRK,ORL,1540.6646441850323,1351.0332745924527,1543.454360306031,1348.243558471454,5.059160110011575,0.8349606246008097,0.16503937539919036
1199,201404130NYK,NYK,CHI,1503.6796169407846,1602.334459346661,1515.863466553832,1590.1506097336137,0.9624161319048649,0.4904240829750381,0.5095759170249617
1200,201404130POR,POR,GSW,1586.0828953194243,1603.5322706121995,1589.9475403407407,1599.667625590883,1.5359481732931508,0.6056701747569974,0.39432982524300264
1201,201404130SAC,SAC,MIN,1409.03354346965,1543.9912719892823,1416.071788505735,1536.9530269531974,0.7809184411853249,0.43849197308865506,0.561508026911345
1202,201404130LAL,LAL,MEM,1348.390819775979,1587.0585040218464,1342.5160596959283,1592.933264101897,0.42986371670675294,0.30063264889104996,0.6993673511089501
1203,201404140PHI,PHI,BOS,1219.9315279744405,1356.766333292284,1228.8481129608253,1347.849748305899,0.7725257897866652,0.43583331437995243,0.5641666856200475
1204,201404140TOR,TOR,MIL,1585.8982244572817,1275.0169053543887,1587.3866170218967,1273.5285127897737,10.167245207991257,0.9104524006256796,0.08954759937432037
1205,201404140WAS,WAS,MIA,1524.2248102058124,1608.6051630244528,1542.000722189197,1590.8292510410683,1.0448383819492748,0.5109637960498696,0.4890362039501303
1206,201404140ATL,ATL,CHA,1476.5380676559134,1547.1450559743002,1471.683286444962,1551.9998371852516,1.1310518884695213,0.5307481692910913,0.4692518307089087
1207,201404140CHI,CHI,ORL,1590.1506097336137,1348.243558471454,1592.7710156417158,1345.6231525633518,6.835458141677355,0.8723750440729268,0.1276249559270733
1208,201404140HOU,HOU,SAS,1621.519627537617,1711.3414317747352,1629.7987971222492,1703.062262190103,1.0126176418525532,0.503134634614685,0.49686536538531506
1209,201404140NOP,NOP,OKC,1413.793489208338,1640.885429798376,1433.2791837773307,1621.3997352293834,0.459483741211339,0.3148262143913832,0.6851737856086169
1210,201404140UTA,UTA,LAL,1327.7372607473262,1342.5160596959283,1311.5214436619974,1358.7318767812571,1.559742847005013,0.6093357576250152,0.39066424237498476
1211,201404140PHO,PHO,MEM,1578.823494410638,1592.933264101897,1569.4910099030246,1602.2657486095104,1.5657613761131361,0.6102521421867778,0.38974785781322224
1212,201404140GSW,GSW,MIN,1599.667625590883,1536.9530269531974,1605.418482030123,1531.2021705139575,2.4366126613156913,0.7090157959154016,0.2909842040845984
1213,201404150BRK,BRK,NYK,1543.454360306031,1515.863466553832,1528.4648306438974,1530.8529962159657,1.9905689910714413,0.6656154721775115,0.3343845278224886
1214,201404150LAC,LAC,DEN,1672.3274298015008,1461.8874156941613,1675.2991071109652,1458.9157383846969,5.702956188848407,0.8508120936753722,0.14918790632462778
1215,201404160CHA,CHA,CHI,1551.9998371852516,1592.7710156417158,1558.209560152813,1586.5612926741544,1.3429877579438545,0.5731945262583983,0.42680547374160166
1216,201404160ORL,ORL,IND,1345.6231525633518,1512.6357231793681,1336.2716189578864,1521.9872567848338,0.6493346425391948,0.39369490326082446,0.6063050967391754
1217,201404160BOS,BOS,WAS,1347.849748305899,1542.000722189197,1339.1592728051953,1550.6911976899007,0.5554213443561342,0.3570873875246006,0.6429126124753993
1218,201404160CLE,CLE,BRK,1435.3224618158424,1528.4648306438974,1458.4492024601534,1505.3380899995861,0.9934455710086864,0.49835600502801863,0.5016439949719814
1219,201404160MEM,MEM,DAL,1602.2657486095104,1599.208575088139,1605.221368965764,1596.2529547318854,1.7283947314222416,0.633484118524622,0.36651588147537795
1220,201404160MIA,MIA,PHI,1590.8292510410683,1228.8481129608253,1558.6900340533475,1260.987329948546,13.644349810088865,0.9317142780001695,0.06828572199983059
1221,201404160MIL,MIL,ATL,1273.5285127897737,1471.683286444962,1268.0142079845593,1477.1975912501764,0.542766538822654,0.3518137872220515,0.6481862127779486
1222,201404160MIN,MIN,UTA,1531.2021705139575,1311.5214436619974,1515.114096156832,1327.609518019123,6.014531685102128,0.8574388077647638,0.14256119223523622
1223,201404160NOP,NOP,HOU,1433.2791837773307,1629.7987971222492,1444.0681913597057,1619.0097895398742,0.5478995788864074,0.3539632585730001,0.6460367414269998
1224,201404160NYK,NYK,TOR,1530.8529962159657,1587.3866170218967,1536.1127781721477,1582.1268350657147,1.2264954685452112,0.5508636715737856,0.4491363284262143
1225,201404160OKC,OKC,DET,1621.3997352293834,1354.590272751773,1622.1491828652593,1353.8408251158971,7.889030883147904,0.8875017970861334,0.11249820291386663
1226,201404160SAS,SAS,LAL,1703.062262190103,1358.7318767812571,1671.7778806591496,1390.0162583122105,12.32610785441201,0.9249593346440672,0.07504066535593286
1227,201404160DEN,DEN,GSW,1458.9157383846969,1605.418482030123,1454.1356598905716,1610.1985605242483,0.7307067864602869,0.42220137586376405,0.577798624136236
1228,201404160POR,POR,LAC,1589.9475403407407,1675.2991071109652,1598.0881674073958,1667.1584800443102,1.039013243177909,0.5095666968589927,0.49043330314100736
1229,201404160SAC,SAC,PHO,1416.071788505735,1569.4910099030246,1410.9003860485466,1574.662412360213,0.702185644521655,0.4125200131851552,0.5874799868148448
1230,201410280NOP,NOP,ORL,1459.3011435197793,1378.453714218415,1466.7282869637618,1371.0265707744325,2.7046967131459922,0.7300723709847736,0.2699276290152264
1231,201410280SAS,SAS,DAL,1630.0834104943622,1573.439716048914,1632.389865113107,1571.1332614301693,2.352931241047814,0.7017535022020037,0.29824649779799633
1232,201410280LAL,LAL,HOU,1418.7621937341578,1590.5073421549057,1408.3921554508265,1600.877380438237,0.6318836657365267,0.3872112203852076,0.6127887796147924
1233,201410290CHO,CHA,MIL,1544.90717011461,1327.2606559884196,1546.092369677241,1326.0754564257884,5.944513057078142,0.8560014227375154,0.1439985772624846
1234,201410290IND,IND,PHI,1517.7404425886252,1321.9904974614094,1520.9647570084185,1318.7661830416162,5.24052579260628,0.8397570920731084,0.16024290792689155
1235,201410290TOR,TOR,ATL,1562.845126299286,1484.1481934376322,1567.1565293792112,1479.836790357707,2.671420978604619,0.7276258958513482,0.27237410414865193
1236,201410290MIA,MIA,WAS,1545.2675255400106,1539.2683982674255,1553.6656357993738,1530.8702880080623,1.7579147824840744,0.6374072156430837,0.36259278435691644
1237,201410290BOS,BOS,BRK,1380.6194546038964,1505.2535674996896,1397.697475444706,1488.17554665888,0.8287331622830284,0.4531733657896928,0.5468266342103073
1238,201410290NYK,NYK,CHI,1528.3345836291107,1566.1709695056159,1507.4643450176454,1587.0412081170812,1.3658689590894713,0.5773223211885495,0.4226776788114504
1239,201410290MEM,MEM,MIN,1580.166026724323,1512.585572117624,1583.5888897087043,1509.1627091332427,2.5058273007073635,0.7147606216089902,0.28523937839100977
1240,201410290DEN,DEN,DET,1466.8517449179287,1391.6306188369228,1472.2619823904806,1386.220381364371,2.6185014287380426,0.7236425023745945,0.27635749762540546
1241,201410290UTA,UTA,HOU,1371.9571385143422,1600.877380438237,1366.1391834055041,1606.695335547075,0.4546732408709702,0.31256039369964583,0.6874396063003542
1242,201410290PHO,PHO,LAL,1557.2468092701597,1408.3921554508265,1563.100868363475,1402.5380963575112,4.000705972439122,0.800028234910951,0.1999717650890489
1243,201410290SAC,SAC,GSW,1434.42528953641,1583.8989203931862,1423.0515785040295,1595.2726314255667,0.7183166329848527,0.41803508107646004,0.58196491892354
1244,201410290POR,POR,OKC,1574.816125555547,1592.8618871489443,1586.5615905314212,1581.11642217307,1.5306841882283408,0.6048499434850181,0.3951500565149819
1245,201410300ORL,ORL,WAS,1371.0265707744325,1530.8702880080623,1365.0058938656312,1536.8909649168636,0.6766914775959537,0.4035873544047569,0.5964126455952431
1246,201410300CLE,CLE,NYK,1470.086901845115,1507.4643450176454,1462.188344402732,1515.3629024600286,1.3694822007370195,0.5779668656346296,0.4220331343653704
1247,201410300MIN,MIN,DET,1509.1627091332427,1386.220381364371,1512.3295013803963,1383.0535891172174,3.446321738159735,0.775094997868084,0.2249050021319161
1248,201410300DAL,DAL,UTA,1571.1332614301693,1366.1391834055041,1575.1426944070852,1362.1297504285883,5.526945664698374,0.8467889804248566,0.15321101957514338
1249,201410300LAC,LAC,OKC,1626.6188600332325,1581.11642217307,1629.9831573644515,1577.7521248418511,2.206765037396692,0.6881592544704125,0.3118407455295875
1250,201410310IND,IND,MEM,1520.9647570084185,1583.5888897087043,1511.5893128286657,1592.964333888457,1.1842398421670293,0.5421748194978994,0.4578251805021007
1251,201410310CHI,CHI,CLE,1587.0412081170812,1462.188344402732,1573.6910004543413,1475.5385520654718,3.4844333299845567,0.7770063848839863,0.2229936151160137
1252,201410310MIL,MIL,PHI,1326.0754564257884,1318.7661830416162,1334.4245282480672,1310.4171112193374,1.7712227569735508,0.6391484598329082,0.36085154016709176
1253,201410310PHO,PHO,SAS,1563.100868363475,1632.389865113107,1570.0649071839302,1625.4258262926517,1.1396657798229006,0.532637288762561,0.46736271123743894
1254,201410310SAC,SAC,POR,1423.0515785040295,1586.5615905314212,1436.5232282498907,1573.08994078556,0.6625596289331357,0.39851781397958047,0.6014821860204195
1255,201410310LAL,LAL,LAC,1402.5380963575112,1629.9831573644515,1398.0626822518445,1634.4585714701182,0.45855068598744264,0.3143878991610104,0.6856121008389896
1256,201411010CHO,CHA,MEM,1546.092369677241,1592.964333888457,1540.8335965969914,1598.2231069687068,1.2966420136968624,0.5645816831547383,0.43541831684526155
1257,201411010NOP,NOP,DAL,1466.7282869637618,1575.1426944070852,1460.5582757995455,1581.3127055713014,0.9098378112757247,0.47639532839072624,0.5236046716092738
1258,201411010ORL,ORL,TOR,1365.0058938656312,1567.1565293792112,1357.694930278968,1574.4674929658743,0.5304242991443315,0.3465864332139098,0.6534135667860903
1259,201411010PHI,PHI,MIA,1310.4171112193374,1553.6656357993738,1302.8919229484568,1561.1908240702544,0.41867659987463746,0.2951177173935442,0.7048822826064558
1260,201411010WAS,WAS,MIL,1536.8909649168636,1334.4245282480672,1539.8307124434011,1331.4847807215297,5.447109323749242,0.8448917259218335,0.1551082740781665
1261,201411010ATL,ATL,IND,1479.836790357707,1511.5893128286657,1488.6566459456856,1502.7694572406872,1.414551272823751,0.5858443714758943,0.4141556285241057
1262,201411010DET,DET,BRK,1383.0535891172174,1488.17554665888,1372.7252317319821,1498.5039040441152,0.9272462938323702,0.4811249588595764,0.5188750411404236
1263,201411010HOU,HOU,BOS,1606.695335547075,1397.697475444706,1610.0065129422965,1394.3862980494846,5.655807900857869,0.8497552791643657,0.15024472083563434
1264,201411010MIN,MIN,CHI,1512.3295013803963,1573.6910004543413,1508.1378421375305,1577.8826596972071,1.192878613229532,0.543978406297983,0.45602159370201695
1265,201411010OKC,OKC,DEN,1577.7521248418511,1472.2619823904806,1582.6851418079086,1467.3289654244231,3.116917850269942,0.7570998411021412,0.24290015889785874
1266,201411010UTA,UTA,PHO,1362.1297504285883,1570.0649071839302,1394.2535498687237,1537.9411077437949,0.5130528543241484,0.33908455534642856,0.6609154446535715
1267,201411010GSW,GSW,LAL,1595.2726314255667,1398.0626822518445,1600.2389836760965,1393.0963300013148,5.284755177835635,0.8408848122633819,0.15911518773661815
1268,201411020LAC,LAC,SAC,1634.4585714701182,1436.5232282498907,1618.9969556809237,1451.9848440390851,5.306868888107581,0.841442716228709,0.15855728377129094
1269,201411020MIA,MIA,TOR,1561.1908240702544,1574.4674929658743,1566.7191001895558,1568.939216846573,1.5732883535564564,0.6113921711813084,0.38860782881869155
1270,201411020NYK,NYK,CHA,1515.3629024600286,1540.8335965969914,1519.990173592076,1536.206325464944,1.466639119350476,0.5945900670450229,0.40540993295497696
1271,201411020POR,POR,GSW,1573.08994078556,1600.2389836760965,1564.9312426400713,1608.3976818215851,1.452537631890435,0.5922590597604033,0.4077409402395968
1272,201411030PHI,PHI,HOU,1302.8919229484568,1610.0065129422965,1298.9188560446585,1613.9795798460948,0.28987684444950185,0.22473218718273563,0.7752678128172643
1273,201411030BRK,BRK,OKC,1498.5039040441152,1582.6851418079086,1521.9741384688364,1559.2149073831874,1.0460366606246583,0.5112502042389121,0.48874979576108785
1274,201411030MEM,MEM,NOP,1598.2231069687068,1460.5582757995455,1602.635460342886,1456.1459224253663,3.751129676142004,0.7895237410543556,0.21047625894564442
1275,201411030DAL,DAL,BOS,1581.3127055713014,1394.3862980494846,1583.359823405111,1392.339180215675,4.980994002451983,0.832803711291127,0.16719628870887307
1276,201411030DEN,DEN,SAC,1467.3289654244231,1451.9848440390851,1458.0703009011852,1461.243508562323,1.8550700057684884,0.6497458913513282,0.35025410864867174
1277,201411030LAC,LAC,UTA,1618.9969556809237,1394.2535498687237,1620.819520056658,1392.4309854929895,6.192393049865709,0.8609642169071013,0.13903578309289857
1278,201411040IND,IND,MIL,1502.7694572406872,1331.4847807215297,1488.076121556581,1346.1781164056358,4.552098923285757,0.8198879353885512,0.18011206461144888
1279,201411040MIA,MIA,HOU,1566.7191001895558,1613.9795798460948,1550.7977771442588,1629.9009028913918,1.2937453470298301,0.5640318131675343,0.43596818683246574
1280,201411040NYK,NYK,WAS,1519.990173592076,1539.8307124434011,1504.0234191352883,1555.7974669001887,1.5149512328398047,0.6023779757865001,0.39762202421349974
1281,201411040TOR,TOR,OKC,1568.939216846573,1559.2149073831874,1577.198383366299,1550.9557408634614,1.7960183669485346,0.642348558285273,0.357651441714727
1282,201411040CHI,CHI,ORL,1577.8826596972071,1357.694930278968,1580.078164458567,1355.4994255176082,6.032110985173878,0.8577951909308107,0.1422048090691893
1283,201411040NOP,NOP,CHA,1456.1459224253663,1536.206325464944,1466.1885977203494,1526.1636501699609,1.071146794333993,0.5171757005656548,0.4828242994343452
1284,201411040POR,POR,CLE,1564.9312426400713,1475.5385520654718,1572.6129347684787,1467.8568599370644,2.8410686404285244,0.7396557849878891,0.26034421501211086
1285,201411040LAL,LAL,PHO,1393.0963300013148,1537.9411077437949,1387.2125474393195,1543.8248903057902,0.7377140514087936,0.4245313265497949,0.5754686734502051
1286,201411050CHO,CHA,MIA,1526.1636501699609,1550.7977771442588,1533.1021023539447,1543.859324960275,1.4737189994706428,0.5957503660625995,0.4042496339374005
1287,201411050PHI,PHI,ORL,1298.9188560446585,1355.4994255176082,1293.8266031236476,1360.591678438619,1.2261640428110439,0.5507968052806791,0.4492031947193209
1288,201411050BOS,BOS,TOR,1392.339180215675,1577.198383366299,1388.7403933747494,1580.7971702072246,0.5859384422342394,0.36945850269496,0.6305414973050399
1289,201411050BRK,BRK,MIN,1521.9741384688364,1508.1378421375305,1510.9531063382767,1519.1588742680901,1.8390381595598915,0.6477680313550205,0.3522319686449795
1290,201411050DET,DET,NYK,1372.7252317319821,1504.0234191352883,1379.675569770801,1497.0730810964694,0.7975437784342826,0.4436853154858729,0.5563146845141272
1291,201411050MIL,MIL,CHI,1346.1781164056358,1580.078164458567,1341.152879437015,1585.103401427188,0.44182458669576163,0.30643435461750157,0.6935656453824984
1292,201411050WAS,WAS,IND,1555.7974669001887,1488.076121556581,1558.4107644550083,1485.4628240017614,2.507860431883296,0.7149259443417705,0.2850740556582296
1293,201411050SAS,SAS,ATL,1625.4258262926517,1488.6566459456856,1627.2666854707616,1486.8157867675757,3.7318394454369628,0.7886656951210959,0.2113343048789042
1294,201411050PHO,PHO,MEM,1543.8248903057902,1602.635460342886,1532.3067430360848,1614.1536076125915,1.210524475707556,0.5476186710486818,0.4523813289513181
1295,201411050UTA,UTA,CLE,1392.4309854929895,1467.8568599370644,1397.3280147030234,1462.9598307270305,1.1001079772093099,0.5238340071786063,0.47616599282139377
1296,201411050SAC,SAC,DEN,1461.243508562323,1458.0703009011852,1474.0411123921822,1445.272697071326,1.7295495917667307,0.6336391897709618,0.36636081022903827
1297,201411050GSW,GSW,LAC,1608.3976818215851,1620.819520056658,1619.8616193144567,1609.3555825637864,1.5810492715136275,0.6125606701752109,0.38743932982478907
1298,201411060HOU,HOU,SAS,1629.9009028913918,1627.2666854707616,1640.6319180833116,1616.5356702788417,1.7241916738687588,0.6329186343265448,0.3670813656734553
1299,201411060POR,POR,DAL,1572.6129347684787,1583.359823405111,1585.7809893318206,1570.191768841769,1.5963671356813114,0.6148464574762111,0.38515354252378897
1300,201411070CHO,CHA,ATL,1533.1021023539447,1486.8157867675757,1536.4539335539955,1483.4639555675249,2.2167452623838755,0.6891267668304836,0.31087323316951654
