,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
1420,MIA,PHI,37,39,77,83,0.481,0.47,13,15,31,36,0.419,0.417,27,31,33,39,0.818,0.795,8,10,32,32,40,42,19,24,5,5,6,0,15,9,30,24,114,124,0.623,0.619,0.565,0.56,0.403,0.434,0.429,0.47,20.0,23.8,76.2,80.0,48.8,51.2,51.4,61.5,5.2,5.2,12.8,0.0,14.1,8.2,118.1,128.5,128.5,118.1,5.0,9.0,8.0,6.0,0.3846153846153846,0.6,13.0,15.0,0,1,1,0,18,21,40,44,0,6,9,15,24,24,46,47,22,23,201811120MIA,2018-11-12,2019,0
1421,TOR,NOP,39,54,97,99,0.402,0.545,13,10,45,27,0.289,0.37,19,8,22,13,0.864,0.615,13,14,30,40,43,54,22,30,9,2,5,4,10,13,20,20,110,126,0.516,0.602,0.469,0.596,0.464,0.273,0.227,0.131,24.5,31.8,68.2,75.5,44.3,55.7,56.4,55.6,8.9,2.0,6.9,7.7,8.6,11.0,108.7,124.5,124.5,108.7,12.0,7.0,2.0,6.0,0.8571428571428571,0.5384615384615384,14.0,13.0,0,1,1,0,32,17,58,45,4,5,13,10,26,44,52,72,26,28,201811120TOR,2018-11-12,2019,0
1422,CHI,DAL,35,37,89,79,0.393,0.468,8,10,33,33,0.242,0.303,20,19,22,29,0.909,0.655,8,7,37,42,45,49,16,18,11,11,3,7,17,19,26,22,98,103,0.497,0.561,0.438,0.532,0.371,0.418,0.247,0.367,16.0,15.9,84.1,84.0,47.9,52.1,45.7,48.6,10.6,10.6,6.5,12.5,14.7,17.2,94.2,99.0,99.0,94.2,4.0,5.0,10.0,8.0,0.2857142857142857,0.3846153846153846,14.0,13.0,1,0,0,1,25,23,54,42,7,3,19,17,27,27,56,46,29,19,201811120CHI,2018-11-12,2019,0
1423,MEM,UTA,33,32,79,82,0.418,0.39,4,9,24,32,0.167,0.281,18,23,23,30,0.783,0.767,8,13,34,36,42,49,19,19,7,7,9,6,16,15,28,25,88,96,0.494,0.504,0.443,0.445,0.304,0.39,0.291,0.366,18.2,27.7,72.3,81.8,46.2,53.8,57.6,59.4,7.4,7.4,18.0,10.9,15.2,13.6,92.9,101.3,101.3,92.9,7.0,7.0,5.0,6.0,0.5833333333333334,0.5384615384615384,12.0,13.0,0,1,1,0,20,23,46,50,6,9,15,16,29,23,55,50,26,27,201811120MEM,2018-11-12,2019,0
1424,MIN,BRK,42,40,80,101,0.525,0.396,10,18,23,50,0.435,0.36,26,15,31,22,0.839,0.682,9,19,43,23,52,42,26,28,8,10,6,2,23,13,17,29,120,113,0.641,0.51,0.588,0.485,0.288,0.495,0.388,0.218,28.1,30.6,69.4,71.9,55.3,44.7,61.9,70.0,7.7,9.7,11.8,3.5,19.7,10.5,116.1,109.3,109.3,116.1,5.0,6.0,9.0,8.0,0.3571428571428571,0.4285714285714285,14.0,14.0,1,0,0,1,13,32,38,61,2,6,13,23,32,22,57,51,25,29,201811120MIN,2018-11-12,2019,0
1425,OKC,PHO,43,39,92,81,0.467,0.481,13,7,27,26,0.481,0.269,19,16,20,19,0.95,0.842,12,10,30,27,42,37,23,25,12,5,6,5,13,18,15,21,118,101,0.585,0.565,0.538,0.525,0.293,0.321,0.217,0.235,30.8,25.0,75.0,69.2,53.2,46.8,53.5,64.1,12.5,5.2,10.9,7.7,11.4,16.8,122.8,105.1,105.1,122.8,8.0,2.0,5.0,11.0,0.6153846153846154,0.1538461538461538,13.0,13.0,1,0,0,1,14,19,49,42,5,6,18,13,30,32,65,55,35,23,201811120OKC,2018-11-12,2019,0
1426,SAC,SAS,43,38,86,87,0.5,0.437,11,10,24,31,0.458,0.323,7,13,12,16,0.583,0.813,7,9,38,34,45,43,27,25,12,5,3,4,12,15,20,12,104,99,0.57,0.526,0.564,0.494,0.279,0.356,0.14,0.184,17.1,19.1,80.9,82.9,51.1,48.9,62.8,65.8,12.4,5.2,5.4,6.5,11.6,13.8,107.6,102.4,102.4,107.6,8.0,7.0,6.0,5.0,0.5714285714285714,0.5833333333333334,14.0,12.0,0,1,1,0,13,21,43,49,4,3,15,12,32,28,62,56,30,28,201811120SAC,2018-11-12,2019,0
1427,LAC,GSW,43,44,91,94,0.473,0.468,5,12,20,31,0.25,0.387,30,16,34,23,0.882,0.696,6,11,43,35,49,46,23,27,11,7,5,8,15,17,23,25,121,116,0.571,0.557,0.5,0.532,0.22,0.33,0.374,0.245,14.6,20.4,79.6,85.4,51.6,48.4,53.5,61.4,9.9,6.3,7.9,11.3,12.4,14.0,109.3,104.8,104.8,109.3,8.0,11.0,5.0,3.0,0.6153846153846154,0.7857142857142857,13.0,14.0,1,0,0,1,15,19,48,50,8,5,17,15,38,32,71,63,33,31,201811120LAC,2018-11-12,2019,1
1428,CLE,CHA,45,33,85,95,0.529,0.347,13,8,24,41,0.542,0.195,10,15,12,19,0.833,0.789,14,12,46,25,60,37,23,22,5,12,3,4,19,9,20,11,113,89,0.626,0.431,0.606,0.389,0.282,0.432,0.141,0.2,35.9,20.7,79.3,64.1,61.9,38.1,51.1,66.7,5.2,12.5,5.6,6.6,17.4,8.0,118.1,93.0,93.0,118.1,2.0,7.0,11.0,7.0,0.1538461538461538,0.5,13.0,14.0,0,1,1,0,11,33,40,62,4,3,9,19,32,25,61,54,29,29,201811130CLE,2018-11-13,2019,0
1429,DEN,HOU,38,39,76,71,0.5,0.549,11,13,25,37,0.44,0.351,12,18,16,26,0.75,0.692,7,6,24,26,31,32,27,23,11,7,2,6,16,14,20,20,99,109,0.596,0.661,0.572,0.641,0.329,0.521,0.211,0.366,21.2,20.0,80.0,78.8,49.2,50.8,71.1,59.0,12.3,7.9,5.9,11.8,16.2,14.5,111.0,122.2,122.2,111.0,9.0,6.0,5.0,7.0,0.6428571428571429,0.4615384615384615,14.0,13.0,1,0,0,1,14,24,38,32,6,2,14,16,27,26,51,34,24,8,201811130DEN,2018-11-13,2019,0
1430,GSW,ATL,39,40,91,89,0.429,0.449,12,12,27,32,0.444,0.375,20,11,21,15,0.952,0.733,13,10,35,32,48,42,28,25,8,9,6,2,13,14,20,18,110,103,0.549,0.539,0.495,0.517,0.297,0.36,0.231,0.169,28.9,22.2,77.8,71.1,53.3,46.7,71.8,62.5,8.3,9.3,10.5,3.1,11.5,12.8,113.6,106.4,106.4,113.6,12.0,3.0,3.0,11.0,0.8,0.2142857142857142,15.0,14.0,1,0,0,1,15,20,52,49,2,6,14,13,27,28,64,57,37,29,201811130GSW,2018-11-13,2019,0
1431,ORL,PHI,40,41,80,86,0.5,0.477,12,14,28,29,0.429,0.483,19,10,22,15,0.864,0.667,5,10,32,31,37,41,23,32,7,2,4,3,10,14,21,21,111,106,0.619,0.572,0.575,0.558,0.35,0.337,0.275,0.174,13.9,23.8,76.2,86.1,47.4,52.6,57.5,78.0,7.5,2.1,7.0,5.8,10.0,13.1,118.5,113.1,113.1,118.5,7.0,9.0,8.0,7.0,0.4666666666666667,0.5625,15.0,16.0,1,0,0,1,16,15,40,45,3,4,14,10,28,27,52,57,24,30,201811140ORL,2018-11-14,2019,0
1432,WAS,CLE,44,35,92,77,0.478,0.455,13,4,40,21,0.325,0.19,18,21,26,31,0.692,0.677,12,9,32,33,44,42,30,22,17,12,3,6,18,23,25,24,119,95,0.575,0.524,0.549,0.481,0.435,0.273,0.283,0.403,26.7,22.0,78.0,73.3,51.2,48.8,68.2,62.9,16.2,11.5,5.4,11.5,14.8,20.2,113.7,90.8,90.8,113.7,5.0,2.0,9.0,12.0,0.3571428571428571,0.1428571428571428,14.0,14.0,0,1,1,0,27,17,48,42,6,3,23,18,31,31,52,56,21,25,201811140WAS,2018-11-14,2019,0
1433,BOS,CHI,42,33,90,84,0.467,0.393,15,7,34,23,0.441,0.304,12,9,14,9,0.857,1.0,8,7,43,40,51,47,27,16,12,8,5,3,13,22,12,16,111,82,0.577,0.466,0.55,0.435,0.378,0.274,0.156,0.107,16.7,14.0,86.0,83.3,52.0,48.0,64.3,48.5,11.9,7.9,8.2,5.4,11.9,20.0,109.9,81.2,81.2,109.9,8.0,4.0,6.0,11.0,0.5714285714285714,0.2666666666666666,14.0,15.0,0,1,1,0,19,16,48,51,3,5,22,13,27,26,56,61,29,35,201811140BOS,2018-11-14,2019,0
1434,BRK,MIA,41,46,101,85,0.406,0.541,8,8,28,29,0.286,0.276,17,20,24,28,0.708,0.714,16,6,30,41,46,47,17,23,10,6,2,6,15,17,29,27,107,120,0.48,0.617,0.446,0.588,0.277,0.341,0.238,0.329,28.1,16.7,83.3,71.9,49.5,50.5,41.5,50.0,9.4,5.6,3.6,8.2,11.9,14.9,100.1,112.2,112.2,100.1,6.0,6.0,9.0,8.0,0.4,0.4285714285714285,15.0,14.0,0,1,1,0,20,21,60,39,6,2,17,15,33,38,73,56,40,18,201811140BRK,2018-11-14,2019,0
1435,TOR,DET,45,44,92,91,0.489,0.484,4,10,20,33,0.2,0.303,10,8,17,13,0.588,0.615,12,7,37,32,49,39,23,24,9,8,3,5,20,17,19,24,104,106,0.523,0.548,0.511,0.538,0.217,0.363,0.185,0.143,27.3,15.9,84.1,72.7,55.7,44.3,51.1,54.5,8.6,7.6,5.2,6.9,16.7,14.9,98.9,100.8,100.8,98.9,12.0,7.0,3.0,6.0,0.8,0.5384615384615384,15.0,13.0,0,1,1,0,16,23,47,47,5,3,17,20,41,34,72,58,31,24,201811140TOR,2018-11-14,2019,0
1436,MIL,MEM,41,42,81,83,0.506,0.506,9,14,35,36,0.257,0.389,22,18,27,24,0.815,0.75,9,4,35,30,44,34,22,24,5,8,8,4,16,12,22,20,113,116,0.608,0.62,0.562,0.59,0.432,0.434,0.333,0.289,23.1,10.3,89.7,76.9,56.4,43.6,53.7,57.1,5.0,8.1,17.0,8.7,14.7,11.4,114.1,117.2,117.2,114.1,10.0,8.0,4.0,5.0,0.7142857142857143,0.6153846153846154,14.0,13.0,0,1,1,0,26,22,40,41,4,8,12,16,32,28,46,47,14,19,201811140MIL,2018-11-14,2019,0
1437,MIN,NOP,37,40,90,94,0.411,0.426,14,9,32,28,0.438,0.321,19,11,24,18,0.792,0.611,11,10,36,36,47,46,29,25,14,7,6,6,15,18,22,21,107,100,0.532,0.491,0.489,0.473,0.356,0.298,0.267,0.191,23.4,21.7,78.3,76.6,50.5,49.5,78.4,62.5,13.5,6.7,9.1,10.3,13.0,15.0,102.9,96.2,96.2,102.9,6.0,7.0,9.0,7.0,0.4,0.5,15.0,14.0,1,0,0,1,18,19,53,54,6,6,18,15,23,31,58,66,35,35,201811140MIN,2018-11-14,2019,0
1438,OKC,NYK,51,39,95,88,0.537,0.443,16,7,33,26,0.485,0.269,10,18,12,23,0.833,0.783,13,9,34,27,47,36,32,18,11,8,7,8,16,18,21,17,128,103,0.638,0.525,0.621,0.483,0.347,0.295,0.126,0.261,32.5,20.9,79.1,67.5,56.6,43.4,62.7,46.2,10.7,7.8,11.3,12.9,13.8,15.5,125.0,100.6,100.6,125.0,9.0,4.0,5.0,11.0,0.6428571428571429,0.2666666666666666,14.0,15.0,1,0,0,1,17,19,44,49,8,7,18,16,35,32,62,62,27,30,201811140OKC,2018-11-14,2019,0
1439,DAL,UTA,45,25,77,81,0.584,0.309,12,6,28,35,0.429,0.171,16,12,24,19,0.667,0.632,7,8,44,25,51,33,24,16,12,11,6,3,19,21,19,21,118,68,0.674,0.38,0.662,0.346,0.364,0.432,0.312,0.235,21.9,15.4,84.6,78.1,60.7,39.3,53.3,64.0,12.1,11.1,13.0,6.1,17.8,19.0,118.9,68.5,68.5,118.9,6.0,7.0,8.0,7.0,0.4285714285714285,0.5,14.0,14.0,0,1,1,0,16,29,32,56,3,6,21,19,33,19,49,46,16,27,201811140DAL,2018-11-14,2019,0
1440,PHO,SAS,47,35,84,83,0.56,0.422,15,7,31,23,0.484,0.304,7,19,8,24,0.875,0.792,5,13,33,30,38,43,27,16,9,7,4,4,16,18,23,12,116,96,0.663,0.513,0.649,0.464,0.369,0.277,0.095,0.289,14.3,28.3,71.7,85.7,46.9,53.1,57.4,45.7,9.3,7.2,6.7,7.5,15.5,16.1,119.8,99.2,99.2,119.8,3.0,7.0,11.0,6.0,0.2142857142857142,0.5384615384615384,14.0,13.0,0,1,1,0,16,16,37,48,4,4,18,16,32,28,53,60,21,32,201811140PHO,2018-11-14,2019,0
1441,LAL,POR,44,41,93,93,0.473,0.441,15,14,32,33,0.469,0.424,23,21,26,23,0.885,0.913,11,11,37,36,48,47,25,24,11,8,6,10,13,14,18,21,126,117,0.603,0.567,0.554,0.516,0.344,0.355,0.28,0.247,23.4,22.9,77.1,76.6,50.5,49.5,56.8,58.5,10.6,7.7,10.0,16.4,11.1,12.0,121.4,112.7,112.7,121.4,8.0,10.0,6.0,4.0,0.5714285714285714,0.7142857142857143,14.0,14.0,1,0,0,1,17,19,49,52,10,6,14,13,29,27,61,60,32,33,201811140LAL,2018-11-14,2019,0
1442,HOU,GSW,35,32,87,76,0.402,0.421,16,4,47,18,0.34,0.222,21,18,26,22,0.808,0.818,14,12,27,32,41,44,20,18,8,2,4,5,5,16,21,24,107,86,0.543,0.502,0.494,0.447,0.54,0.237,0.299,0.289,30.4,30.8,69.2,69.6,48.2,51.8,57.1,56.3,9.3,2.3,6.9,12.5,4.8,15.7,124.6,100.1,100.1,124.6,7.0,12.0,7.0,4.0,0.5,0.75,14.0,16.0,0,1,1,0,31,14,52,44,5,4,16,5,19,28,40,58,21,30,201811150HOU,2018-11-15,2019,0
1443,DEN,ATL,53,32,94,92,0.564,0.348,13,9,31,42,0.419,0.214,19,20,25,27,0.76,0.741,11,15,45,28,56,43,34,20,12,7,6,5,15,19,24,22,138,93,0.657,0.448,0.633,0.397,0.33,0.457,0.266,0.293,28.2,25.0,75.0,71.8,56.6,43.4,64.2,62.5,11.3,6.6,12.0,7.9,12.5,15.5,130.0,87.6,87.6,130.0,10.0,3.0,5.0,12.0,0.6666666666666666,0.2,15.0,15.0,0,1,1,0,18,33,41,60,5,6,19,15,40,23,63,50,23,27,201811150DEN,2018-11-15,2019,0
1444,LAC,SAS,40,41,85,102,0.471,0.402,8,9,23,29,0.348,0.31,28,20,35,25,0.8,0.8,9,15,41,30,50,45,23,19,2,7,3,6,12,5,25,24,116,111,0.578,0.491,0.518,0.446,0.271,0.284,0.412,0.245,23.1,26.8,73.2,76.9,52.6,47.4,57.5,46.3,2.0,7.0,4.1,9.7,10.7,4.2,116.3,111.3,111.3,116.3,9.0,7.0,5.0,7.0,0.6428571428571429,0.5,14.0,14.0,1,0,0,1,15,20,45,61,6,3,5,12,32,32,62,73,30,41,201811150LAC,2018-11-15,2019,0
1445,BOS,TOR,47,42,89,97,0.528,0.433,9,8,26,29,0.346,0.276,20,24,24,29,0.833,0.828,9,11,37,32,46,43,25,20,9,12,6,4,18,13,23,23,123,116,0.618,0.528,0.579,0.474,0.292,0.299,0.27,0.299,22.0,22.9,77.1,78.0,51.7,48.3,53.2,47.6,8.4,11.2,8.8,6.3,15.3,10.6,114.5,108.0,108.0,114.5,9.0,12.0,6.0,4.0,0.6,0.75,15.0,16.0,1,0,0,1,17,21,42,55,4,6,13,18,38,34,63,68,25,34,201811160BOS,2018-11-16,2019,1
1446,IND,MIA,36,35,81,93,0.444,0.376,14,14,27,36,0.519,0.389,13,7,15,10,0.867,0.7,4,13,43,38,47,51,22,21,10,10,6,5,19,16,14,16,99,91,0.565,0.467,0.531,0.452,0.333,0.387,0.185,0.108,9.5,23.2,76.8,90.5,48.0,52.0,61.1,60.0,10.0,10.0,10.5,9.3,17.8,14.1,99.0,91.0,91.0,99.0,9.0,6.0,6.0,9.0,0.6,0.4,15.0,15.0,1,0,0,1,13,22,45,58,5,6,16,19,22,21,54,57,32,36,201811160IND,2018-11-16,2019,0
1447,PHI,UTA,41,41,81,88,0.506,0.466,11,4,23,22,0.478,0.182,20,21,32,37,0.625,0.568,10,10,31,29,41,39,25,15,7,10,5,4,17,13,27,25,113,107,0.594,0.513,0.574,0.489,0.284,0.25,0.395,0.42,25.6,24.4,75.6,74.4,51.3,48.8,61.0,36.6,6.9,9.8,7.6,6.9,15.2,11.1,111.1,105.2,105.2,111.1,10.0,7.0,7.0,8.0,0.5882352941176471,0.4666666666666667,17.0,15.0,1,0,0,1,12,18,40,47,4,5,13,17,30,37,58,66,28,29,201811160PHI,2018-11-16,2019,0
1448,WAS,BRK,37,38,87,90,0.425,0.422,3,9,18,33,0.167,0.273,27,30,34,38,0.794,0.789,12,13,35,34,47,47,18,19,5,8,4,3,13,11,23,24,104,115,0.51,0.539,0.443,0.472,0.207,0.367,0.391,0.422,26.1,27.1,72.9,73.9,50.0,50.0,48.6,50.0,5.0,8.0,7.0,4.3,11.3,9.3,103.6,114.6,114.6,103.6,5.0,7.0,10.0,9.0,0.3333333333333333,0.4375,15.0,16.0,0,1,1,0,15,24,50,52,3,4,11,13,34,29,69,57,35,28,201811160WAS,2018-11-16,2019,0
1449,MEM,SAC,43,37,85,80,0.506,0.463,11,12,25,33,0.44,0.364,15,18,24,24,0.625,0.75,9,9,31,33,40,42,24,23,11,9,5,2,13,21,23,24,112,104,0.586,0.574,0.571,0.538,0.294,0.413,0.282,0.3,21.4,22.5,77.5,78.6,48.8,51.2,55.8,62.2,11.1,9.1,10.6,3.3,12.0,18.8,113.0,104.9,104.9,113.0,9.0,8.0,5.0,7.0,0.6428571428571429,0.5333333333333333,14.0,15.0,1,0,0,1,14,21,42,43,2,5,21,13,32,25,60,47,28,22,201811160MEM,2018-11-16,2019,0
1450,MIN,POR,46,37,92,88,0.5,0.42,12,8,28,29,0.429,0.276,8,14,11,20,0.727,0.7,9,11,34,37,43,48,28,16,11,6,4,1,12,18,16,14,112,96,0.578,0.496,0.565,0.466,0.304,0.33,0.12,0.227,19.6,24.4,75.6,80.4,47.3,52.7,60.9,43.2,11.0,6.0,6.8,1.6,11.0,15.7,112.3,96.3,96.3,112.3,7.0,10.0,9.0,5.0,0.4375,0.6666666666666666,16.0,15.0,0,1,1,0,16,21,46,51,1,4,18,12,34,29,64,59,30,30,201811160MIN,2018-11-16,2019,0
1451,NOP,NYK,48,48,99,98,0.485,0.49,10,11,34,34,0.294,0.324,23,17,32,24,0.719,0.708,11,12,43,32,54,44,27,15,5,10,5,6,15,13,25,31,129,124,0.57,0.571,0.535,0.546,0.343,0.347,0.323,0.245,25.6,21.8,78.2,74.4,55.1,44.9,56.3,31.3,4.5,9.0,7.8,9.2,11.7,10.7,116.3,111.8,111.8,116.3,8.0,4.0,7.0,12.0,0.5333333333333333,0.25,15.0,16.0,1,0,0,1,24,23,51,50,6,5,13,15,38,37,65,64,27,27,201811160NOP,2018-11-16,2019,0
1452,MIL,CHI,47,41,93,94,0.505,0.436,18,13,43,33,0.419,0.394,11,9,17,13,0.647,0.692,11,4,44,32,55,36,28,22,8,8,8,3,16,12,14,15,123,104,0.612,0.521,0.602,0.505,0.462,0.351,0.183,0.138,25.6,8.3,91.7,74.4,60.4,39.6,59.6,53.7,7.6,7.6,13.1,6.0,13.7,10.7,117.3,99.2,99.2,117.3,11.0,4.0,4.0,12.0,0.7333333333333333,0.25,15.0,16.0,1,0,0,1,25,20,46,53,3,8,12,16,29,28,50,61,21,33,201811160MIL,2018-11-16,2019,0
1453,BRK,LAC,40,48,88,95,0.455,0.505,13,11,28,23,0.464,0.478,26,20,34,24,0.765,0.833,15,9,32,29,47,38,25,23,4,4,5,1,11,8,22,25,119,127,0.578,0.602,0.528,0.563,0.318,0.242,0.386,0.253,34.1,22.0,78.0,65.9,55.3,44.7,62.5,47.9,4.1,4.1,6.9,1.7,9.7,7.0,121.0,129.2,129.2,121.0,7.0,10.0,10.0,5.0,0.4117647058823529,0.6666666666666666,17.0,15.0,0,1,1,0,15,12,48,47,1,5,8,11,27,37,60,72,33,35,201811170BRK,2018-11-17,2019,0
1454,CHA,PHI,42,39,99,93,0.424,0.419,10,11,31,35,0.323,0.314,25,33,27,38,0.926,0.868,9,9,40,44,49,53,23,23,10,9,3,6,17,19,29,24,119,122,0.537,0.556,0.475,0.478,0.313,0.376,0.273,0.409,17.0,18.4,81.6,83.0,48.0,52.0,54.8,59.0,8.6,7.7,5.2,8.8,13.3,14.8,102.1,104.7,104.7,102.1,7.0,11.0,8.0,7.0,0.4666666666666667,0.6111111111111112,15.0,18.0,0,1,1,0,21,24,57,54,6,3,19,17,32,28,68,58,36,30,201811170CHO,2018-11-17,2019,1
1455,IND,ATL,35,31,87,87,0.402,0.356,12,8,30,29,0.4,0.276,15,19,21,27,0.714,0.704,10,5,43,36,53,41,25,20,11,15,6,6,22,18,26,24,97,89,0.504,0.45,0.471,0.402,0.345,0.333,0.241,0.31,21.7,10.4,89.6,78.3,56.4,43.6,71.4,64.5,10.2,14.0,10.3,10.5,18.6,15.4,90.3,82.8,82.8,90.3,10.0,3.0,6.0,13.0,0.625,0.1875,16.0,16.0,1,0,0,1,18,21,52,56,6,6,18,22,23,23,57,58,34,35,201811170IND,2018-11-17,2019,0
1456,NOP,DEN,42,46,87,95,0.483,0.484,10,15,25,39,0.4,0.385,31,8,34,13,0.912,0.615,10,10,36,33,46,43,29,30,6,5,8,6,11,13,18,23,125,115,0.613,0.571,0.54,0.563,0.287,0.411,0.391,0.137,23.3,21.7,78.3,76.7,51.7,48.3,69.0,65.2,5.9,4.9,14.3,9.7,9.7,11.4,123.6,113.7,113.7,123.6,9.0,10.0,7.0,6.0,0.5625,0.625,16.0,16.0,1,0,0,1,15,24,45,49,6,8,13,11,32,31,62,56,30,25,201811170NOP,2018-11-17,2019,0
1457,ORL,LAL,50,43,93,90,0.538,0.478,11,10,32,30,0.344,0.333,19,21,23,25,0.826,0.84,11,8,30,33,41,41,28,22,5,5,8,6,13,14,23,20,130,117,0.63,0.579,0.597,0.533,0.344,0.333,0.247,0.278,25.0,21.1,78.9,75.0,50.0,50.0,56.0,51.2,4.8,4.8,13.3,9.8,11.2,12.2,125.5,113.0,113.0,125.5,8.0,8.0,8.0,7.0,0.5,0.5333333333333333,16.0,15.0,1,0,0,1,21,20,43,47,6,8,14,13,39,33,61,60,22,27,201811170ORL,2018-11-17,2019,0
1458,BOS,UTA,35,35,91,78,0.385,0.449,5,11,33,38,0.152,0.289,11,17,20,27,0.55,0.63,17,7,34,39,51,46,16,23,11,11,4,4,14,14,22,23,86,98,0.431,0.545,0.412,0.519,0.363,0.487,0.22,0.346,30.4,17.1,82.9,69.6,52.6,47.4,45.7,65.7,11.6,11.6,10.0,6.9,12.3,13.5,90.6,103.3,103.3,90.6,9.0,8.0,7.0,8.0,0.5625,0.5,16.0,16.0,0,1,1,0,28,27,56,43,4,4,14,14,30,24,58,40,28,16,201811170BOS,2018-11-17,2019,0
1459,CHI,TOR,30,48,86,89,0.349,0.539,8,14,27,35,0.296,0.4,15,12,21,13,0.714,0.923,7,8,27,46,34,54,21,31,13,14,3,10,22,23,19,24,83,122,0.436,0.644,0.395,0.618,0.314,0.393,0.244,0.146,13.2,22.9,77.1,86.8,38.6,61.4,70.0,64.6,12.1,13.0,5.6,16.9,18.8,19.5,77.0,113.1,113.1,77.0,4.0,13.0,13.0,4.0,0.2352941176470588,0.7647058823529411,17.0,17.0,1,0,0,1,19,21,56,41,10,3,23,22,22,34,59,54,37,20,201811170CHI,2018-11-17,2019,0
1460,HOU,SAC,46,46,81,102,0.568,0.451,20,11,47,35,0.426,0.314,20,9,24,12,0.833,0.75,6,13,35,26,41,39,27,23,9,10,10,3,22,14,20,21,132,112,0.721,0.522,0.691,0.505,0.58,0.343,0.296,0.118,18.8,27.1,72.9,81.3,51.3,48.8,58.7,50.0,8.6,9.5,14.9,8.8,19.4,11.5,125.6,106.6,106.6,125.6,8.0,8.0,7.0,8.0,0.5333333333333333,0.5,15.0,16.0,1,0,0,1,27,24,35,56,3,10,14,22,26,35,34,67,8,32,201811170HOU,2018-11-17,2019,0
1461,DAL,GSW,40,42,86,94,0.465,0.447,10,9,34,33,0.294,0.273,22,16,34,17,0.647,0.941,8,12,38,35,46,47,18,24,6,6,5,6,10,12,18,27,112,109,0.555,0.537,0.523,0.495,0.395,0.351,0.395,0.181,18.6,24.0,76.0,81.4,49.5,50.5,45.0,57.1,6.0,6.0,8.2,11.5,9.0,10.6,112.1,109.1,109.1,112.1,7.0,12.0,8.0,5.0,0.4666666666666667,0.7058823529411765,15.0,17.0,1,0,0,1,24,24,46,52,6,5,12,10,30,33,52,61,22,28,201811170DAL,2018-11-17,2019,0
1462,PHO,OKC,37,38,82,85,0.451,0.447,12,7,29,24,0.414,0.292,14,27,21,32,0.667,0.844,4,14,27,38,31,52,25,17,14,9,6,7,14,18,28,20,100,110,0.548,0.555,0.524,0.488,0.354,0.282,0.256,0.376,9.5,34.1,65.9,90.5,37.3,62.7,67.6,44.7,14.1,9.1,9.8,13.2,13.3,15.4,100.8,110.9,110.9,100.8,3.0,10.0,12.0,5.0,0.2,0.6666666666666666,15.0,15.0,0,1,1,0,17,17,45,47,7,6,18,14,25,31,53,61,28,30,201811170PHO,2018-11-17,2019,0
1463,MIN,MEM,31,35,80,82,0.388,0.427,12,12,29,28,0.414,0.429,13,18,16,25,0.813,0.72,10,10,39,33,49,43,20,26,8,11,3,9,20,12,20,20,87,100,0.5,0.538,0.463,0.5,0.363,0.341,0.2,0.305,23.3,20.4,79.6,76.7,53.3,46.7,64.5,74.3,8.5,11.7,5.6,17.6,18.7,11.4,92.6,106.4,106.4,92.6,7.0,10.0,10.0,5.0,0.4117647058823529,0.6666666666666666,17.0,15.0,1,0,0,1,17,16,49,47,9,3,12,20,19,23,51,54,32,31,201811180MIN,2018-11-18,2019,0
